BirthMean_ALL,BirthSTD_ALL,DeathMean_ALL,DeathSTD_ALL,LifeMean_ALL,LifeSTD_ALL,NumBar_ALL,NumPrev_ALL,NumNext_ALL,DistQ0_ALL,DistQ1_ALL,DistQ2_ALL,DistQ3_ALL,DistQ4_ALL,CosSimQ0_ALL,CosSimQ1_ALL,CosSimQ2_ALL,CosSimQ3_ALL,CosSimQ4_ALL
0.625,1.0825317547305484,1.75,1.25,1.125,1.0825317547305484,4,3,2,0.0,2.5,2.5,3.2766504294495533,3.5355339059327378,0.7682212795973759,0.7682212795973759,0.884110639798688,1.0,1.0
0.75,0.75,3.0,0.0,2.25,0.75,2,1,2,1.5,1.5,1.5,1.5,1.5,0.8944271909999159,0.8944271909999159,0.8944271909999159,0.8944271909999159,0.8944271909999159
1.0,1.0801234497346435,2.8333333333333335,0.23570226039551584,1.8333333333333333,1.0274023338281628,3,1,2,0.7071067811865476,1.3843297969976889,2.0615528128088303,2.2807764064044154,2.5,0.7682212795973759,0.8235373556315352,0.8788534316656945,0.9297170536783074,0.9805806756909202
0.5,0.7071067811865476,2.3333333333333335,0.6236095644623235,1.8333333333333333,0.8498365855987975,3,2,1,1.5,1.540569415042095,1.5811388300841898,1.6919572339080922,1.8027756377319946,0.8574929257125441,0.8574929257125441,0.8574929257125441,0.928746462856272,1.0
0.75,1.0307764064044151,2.0,1.0606601717798212,1.25,1.0307764064044151,4,2,2,1.118033988749895,1.8108541225631423,2.5,2.5,3.5355339059327378,0.7682212795973759,0.8089766546244702,0.9399630388781336,0.9486832980505138,1.0
1.0,1.0606601717798212,2.375,1.0825317547305484,1.375,1.0231690964840563,4,2,3,1.0,1.75,2.5,2.811606960566988,3.5355339059327378,0.7682212795973759,0.7997727574480108,0.8944271909999159,0.953669674000161,1.0
1.125,0.960143218483576,2.75,0.25,1.625,0.960143218483576,4,1,2,0.7071067811865476,1.0295084971874737,1.3495864094170424,1.94144931712767,2.5,0.7682212795973759,0.8628330522008317,0.910297671630266,0.9708709846668995,0.9881164689548824
0.9,0.9695359714832659,2.3,0.6782329983125268,1.4,0.8602325267042626,5,2,2,0.5,1.4356601717798214,1.5811388300841898,2.3256939094329985,2.9154759474226504,0.7682212795973759,0.8574929257125441,0.9399630388781336,0.969311119650593,1.0
0.4,0.5830951894845301,1.7,1.1224972160321824,1.3,0.9273618495495703,5,3,2,0.0,1.2135254915624212,1.6919572339080922,2.5,2.9154759474226504,0.8944271909999159,0.9079912177625653,0.9486832980505138,0.9974873734152916,1.0
0.75,1.0307764064044151,2.25,1.0307764064044151,1.5,1.0606601717798212,4,2,2,0.7071067811865476,2.0615528128088303,2.2807764064044154,2.5,3.5355339059327378,0.7682212795973759,0.7958793176144555,0.9297170536783074,0.9805806756909202,1.0
1.0,1.0606601717798212,2.5,0.6123724356957945,1.5,0.9354143466934853,4,2,2,1.118033988749895,1.5202847075210475,1.6919572339080922,2.3256939094329985,2.9154759474226504,0.7682212795973759,0.7905391911261679,0.8574929257125441,0.9554605831442978,1.0
0.5,0.6123724356957945,1.875,0.960143218483576,1.375,0.960143218483576,4,2,1,1.118033988749895,1.455944879300869,1.5811388300841898,2.2702847075210473,2.5,0.8574929257125441,0.8802905187970365,0.9486832980505138,0.969311119650593,1.0
1.1,1.1575836902790226,2.2,1.0295630140987,1.1,0.9695359714832659,5,2,3,0.0,1.8108541225631423,2.5,2.5,3.5355339059327378,0.7682212795973759,0.7682212795973759,0.9312427797057534,0.9486832980505138,1.0
0.75,0.75,2.25,1.0307764064044151,1.5,0.9354143466934853,4,2,2,0.5,1.5202847075210475,2.040569415042095,2.5,2.9154759474226504,0.8574929257125441,0.866726492034387,0.8944271909999159,0.971397661876165,1.0
0.3333333333333333,0.23570226039551584,2.5,0.7071067811865476,2.1666666666666665,0.8498365855987975,3,1,2,0.5,1.0,1.5,1.540569415042095,1.5811388300841898,0.9486832980505138,0.9675386109413288,0.9863939238321437,0.9870784445806065,0.987762965329069
0.0,0.0,2.0,1.0801234497346435,2.0,1.0801234497346435,3,3,1,0.5,1.25,2.0,2.25,2.5,1.0,1.0,1.0,1.0,1.0
1.25,1.25,2.625,0.649519052838329,1.375,1.0231690964840563,4,2,3,0.0,1.75,2.5,2.811606960566988,2.9154759474226504,0.7682212795973759,0.7682212795973759,0.7682212795973759,0.942055319899344,1.0
1.5,1.0350983390135313,2.5714285714285716,0.8630747123996123,1.0714285714285714,0.8630747123996124,7,2,5,0.0,1.0,1.5,2.5,3.5355339059327378,0.7682212795973759,0.7682212795973759,0.973417168333576,0.9881164689548824,1.0
0.9166666666666666,0.6066758241067098,2.5,0.5,1.5833333333333333,0.8374896350934075,6,1,2,0.0,0.8090169943749475,1.4142135623730951,1.540569415042095,1.5811388300841898,0.8574929257125441,0.9304083928170914,0.9761870601839526,0.9870784445806065,0.9999999999999998
0.25,0.25,1.8333333333333333,0.8975274678557507,1.5833333333333333,1.0172129679778086,6,3,2,0.0,0.5590169943749475,1.5811388300841898,1.5811388300841898,2.5,0.9486832980505138,0.9486832980505138,0.9486832980505138,1.0,1.0
0.0,0.0,1.5,1.224744871391589,1.5,1.224744871391589,5,5,2,0.0,0.0,2.5,2.5,2.5,1.0,1.0,1.0,1.0,1.0
0.8333333333333334,1.178511301977579,3.0,0.0,2.1666666666666665,1.178511301977579,3,2,3,0.0,1.25,2.5,2.5,2.5,0.7682212795973759,0.7682212795973759,0.7682212795973759,0.884110639798688,1.0
1.0,1.0606601717798212,2.75,0.25,1.75,1.0307764064044151,4,2,2,0.5,1.2135254915624212,1.540569415042095,2.2702847075210473,2.5495097567963922,0.7682212795973759,0.7905391911261679,0.8574929257125441,0.9554605831442978,1.0
0.5,0.6123724356957945,2.125,0.649519052838329,1.625,0.81967981553775,4,2,1,0.5,1.4356601717798214,1.540569415042095,1.5811388300841898,1.8027756377319946,0.8574929257125441,0.8802905187970365,0.9486832980505138,0.969311119650593,1.0
0.6,0.9695359714832658,1.7,1.1224972160321824,1.1,0.9695359714832659,5,3,2,0.0,1.2338101990834687,2.5,2.5,3.5355339059327378,0.7682212795973759,0.8089766546244702,0.9486832980505138,0.9871708245126285,1.0
1.5,1.118033988749895,2.5,0.9128709291752769,1.0,0.9128709291752769,6,2,4,0.0,1.118033988749895,2.5,2.5,3.5355339059327378,0.7682212795973759,0.7682212795973759,0.8574929257125441,0.9940582344774411,1.0
1.0,0.6324555320336759,2.5,0.5477225575051661,1.5,0.7745966692414834,5,1,2,0.0,0.7285533905932737,1.4571067811865475,1.5811388300841898,1.8027756377319946,0.8574929257125441,0.9079912177625653,0.9761870601839526,0.9952782375414777,0.9999999999999998
0.6666666666666666,0.8498365855987975,2.0833333333333335,0.9753916592266354,1.4166666666666667,0.9753916592266355,6,2,3,0.0,1.3090169943749475,1.5811388300841898,2.5,3.5355339059327378,0.7682212795973759,0.9312427797057534,0.9486832980505138,0.9870784445806065,1.0
0.3,0.6,1.8,1.0770329614269007,1.5,1.0488088481701516,5,4,1,0.0,1.5202847075210475,2.0,2.5,2.5,0.8574929257125441,0.8574929257125441,1.0,1.0,1.0
0.16666666666666666,0.23570226039551584,2.0,0.7071067811865476,1.8333333333333333,0.8498365855987975,3,2,1,0.5,1.0,1.5,1.540569415042095,1.5811388300841898,0.9486832980505138,0.9486832980505138,0.9486832980505138,0.9743416490252569,1.0
0.625,1.0825317547305484,1.75,1.25,1.125,1.0825317547305484,4,3,2,0.0,2.5,2.5,3.2766504294495533,3.5355339059327378,0.7682212795973759,0.7682212795973759,0.884110639798688,1.0,1.0
1.3333333333333333,1.0274023338281628,2.8333333333333335,0.23570226039551584,1.5,1.0801234497346435,3,1,2,1.118033988749895,1.3495864094170424,1.5811388300841898,2.040569415042095,2.5,0.7682212795973759,0.81285710265496,0.8574929257125441,0.9228046973337132,0.9881164689548824
0.6666666666666666,0.6236095644623235,2.3333333333333335,0.6236095644623235,1.6666666666666667,0.9428090415820634,3,1,1,1.4142135623730951,1.4976761962286425,1.5811388300841898,1.5811388300841898,1.5811388300841898,0.8574929257125441,0.9030881118815289,0.9486832980505138,0.9624351791172332,0.9761870601839526
0.75,1.0307764064044151,2.0,1.0606601717798212,1.25,1.0307764064044151,4,2,2,1.118033988749895,1.8108541225631423,2.5,2.5,3.5355339059327378,0.7682212795973759,0.8089766546244702,0.9399630388781336,0.9486832980505138,1.0
1.0,1.0606601717798212,2.25,1.0307764064044151,1.25,1.0307764064044151,4,2,2,1.118033988749895,1.8108541225631423,2.5,2.5,3.5355339059327378,0.7682212795973759,0.7905391911261679,0.8574929257125441,0.9554605831442978,1.0
1.125,0.960143218483576,2.5,0.6123724356957945,1.375,0.960143218483576,4,1,2,1.118033988749895,1.455944879300869,1.5811388300841898,2.2702847075210473,2.5,0.7682212795973759,0.8759303892108464,0.9399630388781336,0.969311119650593,0.9881164689548824
1.1666666666666667,1.0671873729054748,2.3333333333333335,0.9860132971832695,1.1666666666666667,0.8975274678557507,6,2,4,0.0,1.3090169943749475,2.5,2.5,3.5355339059327378,0.7682212795973759,0.8313242352986459,0.9312427797057534,0.973417168333576,1.0
0.7,0.6782329983125268,2.3,0.9273618495495703,1.6,0.9695359714832659,5,2,2,0.0,1.118033988749895,1.5811388300841898,2.5,2.5495097567963922,0.8574929257125441,0.8574929257125441,0.9304083928170914,0.9863939238321437,1.0
0.25,0.25,2.25,0.75,2.0,1.0,4,2,2,0.0,0.39528470752104744,1.5811388300841898,1.5811388300841898,1.5811388300841898,0.9486832980505138,0.9486832980505138,0.9486832980505138,0.9871708245126285,1.0
0.5,1.0,2.0,1.224744871391589,1.5,1.224744871391589,5,4,3,0.0,2.5,2.5,2.5,3.5355339059327378,0.7682212795973759,0.7682212795973759,1.0,1.0,1.0
1.0,1.0606601717798212,2.875,0.21650635094610965,1.875,1.1388041973930374,4,2,3,0.0,1.2338101990834687,1.5811388300841898,2.2702847075210473,2.5,0.7682212795973759,0.7905391911261679,0.8574929257125441,0.9554605831442978,1.0
0.9,0.9695359714832659,2.6,0.58309518948453,1.7,1.077032961426901,5,2,3,0.0,1.455944879300869,1.5811388300841898,2.2702847075210473,2.5,0.7682212795973759,0.8574929257125441,0.9399630388781336,0.969311119650593,1.0
0.4,0.5830951894845301,2.1,0.9695359714832659,1.7,1.077032961426901,5,3,2,0.0,1.455944879300869,1.5811388300841898,2.2702847075210473,2.5,0.8574929257125441,0.8802905187970365,0.9486832980505138,0.9940467650459881,1.0
0.125,0.21650635094610965,1.875,0.960143218483576,1.75,1.0307764064044151,4,3,1,0.5,1.118033988749895,1.3495864094170424,1.8952847075210475,2.5,0.9486832980505138,0.9486832980505138,0.9743416490252569,1.0,1.0
1.25,1.25,2.3333333333333335,0.9860132971832695,1.0833333333333333,0.9316949906249123,6,3,4,0.0,1.25,2.5,2.9154759474226504,3.5355339059327378,0.7682212795973759,0.7682212795973759,0.7682212795973759,1.0,1.0
1.1666666666666667,0.8975274678557508,2.3333333333333335,0.8498365855987975,1.1666666666666667,0.8498365855987975,6,2,2,0.0,1.118033988749895,1.5811388300841898,2.5,3.5355339059327378,0.7682212795973759,0.8574929257125441,0.8574929257125441,0.9940582344774411,1.0
0.6,0.48989794855663565,2.0,0.6324555320336759,1.4,0.8,5,1,1,0.0,0.3535533905932738,1.4142135623730951,1.5811388300841898,1.5811388300841898,0.8574929257125441,0.9486832980505138,0.9761870601839526,0.9940467650459881,1.0
0.1,0.2,1.2,0.9797958971132712,1.1,0.9695359714832659,5,4,1,0.0,0.2795084971874737,1.118033988749895,2.2702847075210473,2.5,0.9486832980505138,0.9486832980505138,1.0,1.0,1.0
0.8333333333333334,1.178511301977579,2.1666666666666665,1.178511301977579,1.3333333333333333,1.1785113019775793,3,2,2,2.5,2.5,2.5,3.017766952966369,3.5355339059327378,0.7682212795973759,0.7682212795973759,0.7682212795973759,0.884110639798688,1.0
0.75,0.75,3.0,0.0,2.25,0.75,2,1,2,1.5,1.5,1.5,1.5,1.5,0.8944271909999159,0.8944271909999159,0.8944271909999159,0.8944271909999159,0.8944271909999159
0.25,0.25,2.75,0.25,2.5,0.5,2,1,1,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.9805806756909202,0.9805806756909202,0.9805806756909202,0.9805806756909202,0.9805806756909202
0.8333333333333334,1.178511301977579,2.5,0.7071067811865476,1.6666666666666667,1.0274023338281628,3,2,2,1.5,2.0,2.5,2.707737973711325,2.9154759474226504,0.7682212795973759,0.7682212795973759,0.7682212795973759,0.884110639798688,1.0
1.0,1.0606601717798212,2.25,1.0307764064044151,1.25,1.0307764064044151,4,2,2,1.118033988749895,1.8108541225631423,2.5,2.5,3.5355339059327378,0.7682212795973759,0.7905391911261679,0.8574929257125441,0.9554605831442978,1.0
0.6666666666666666,0.6236095644623235,2.5,0.7071067811865476,1.8333333333333333,0.8498365855987975,3,1,2,1.5,1.540569415042095,1.5811388300841898,1.6919572339080922,1.8027756377319946,0.8944271909999159,0.9215552445252149,0.9486832980505138,0.9693163958558402,0.9899494936611665
0.16666666666666666,0.23570226039551584,2.0,1.0801234497346435,1.8333333333333333,1.0274023338281628,3,2,1,0.7071067811865476,1.3843297969976889,2.0615528128088303,2.2807764064044154,2.5,0.9805806756909202,0.9805806756909202,0.9805806756909202,0.9902903378454602,1.0
1.25,1.25,2.625,0.649519052838329,1.375,1.0231690964840563,4,2,3,0.0,1.75,2.5,2.811606960566988,2.9154759474226504,0.7682212795973759,0.7682212795973759,0.7682212795973759,0.942055319899344,1.0
0.75,0.75,2.125,0.960143218483576,1.375,0.960143218483576,4,2,1,0.0,1.5811388300841898,2.040569415042095,2.5,2.5,0.8574929257125441,0.8574929257125441,0.8574929257125441,0.9643732314281358,1.0
1.2,1.0770329614269007,2.4,0.7348469228349535,1.2,0.9273618495495703,5,1,3,0.0,1.5811388300841898,2.5,2.5,2.5,0.7682212795973759,0.9312427797057534,0.9312427797057534,0.9486832980505138,1.0
0.6,0.7348469228349535,1.9,1.1575836902790226,1.3,0.9273618495495703,5,3,2,0.0,1.5202847075210475,2.5,2.5,2.9154759474226504,0.8574929257125441,0.866726492034387,0.8944271909999159,0.9992636213753954,1.0
0.875,0.960143218483576,2.5,0.6123724356957945,1.625,0.960143218483576,4,1,2,0.7071067811865476,1.1452847075210475,1.82134582144651,2.3903882032022077,2.5,0.7682212795973759,0.8919507686757092,0.9399630388781336,0.9726063312808186,0.9922778767136677
1.0833333333333333,1.1334558757279536,2.25,0.9464847243000456,1.1666666666666667,0.8975274678557507,6,3,3,0.0,1.3090169943749475,2.5,2.707737973711325,3.5355339059327378,0.7682212795973759,0.7682212795973759,0.8574929257125441,0.9940582344774411,1.0
1.0,0.9128709291752769,2.1666666666666665,0.8975274678557508,1.1666666666666667,0.8498365855987975,6,2,2,0.0,1.266123775561495,1.5811388300841898,2.5,3.5355339059327378,0.7682212795973759,0.8574929257125441,0.9486832980505138,0.9821517645694176,1.0
0.8333333333333334,0.8975274678557507,2.0,0.9128709291752769,1.1666666666666667,0.8498365855987975,6,2,2,0.0,1.266123775561495,1.5811388300841898,2.5,3.5355339059327378,0.7682212795973759,0.8943678527091488,0.9486832980505138,0.9761870601839526,1.0
0.4,0.5830951894845301,1.6,1.0198039027185568,1.2,0.9273618495495703,5,3,1,0.0,1.192078882155695,1.5811388300841898,2.5,2.5,0.8574929257125441,0.8802905187970365,0.9486832980505138,0.9940467650459881,1.0
1.3333333333333333,1.1785113019775793,2.3333333333333335,0.9860132971832694,1.0,0.9128709291752769,6,2,4,0.0,1.3495864094170424,2.5,2.5,3.5355339059327378,0.7682212795973759,0.7682212795973759,0.9312427797057534,0.9743416490252569,1.0
0.9,0.7348469228349533,2.2,0.8717797887081347,1.3,0.8717797887081347,5,2,1,0.0,0.39528470752104744,1.5811388300841898,2.5,2.5,0.8574929257125441,0.8574929257125441,0.8574929257125441,0.9999999999999998,1.0
0.8,0.8717797887081347,2.1,0.7348469228349535,1.3,0.8717797887081347,5,1,2,0.0,0.39528470752104744,1.5811388300841898,2.5,2.5,0.7682212795973759,0.9312427797057534,0.9486832980505138,0.9871708245126285,1.0
0.6666666666666666,0.9860132971832695,1.6666666666666667,1.1785113019775793,1.0,0.9128709291752769,6,4,2,0.0,1.3495864094170424,2.5,2.5,3.5355339059327378,0.7682212795973759,0.81285710265496,0.8574929257125441,1.0,1.0
1.125,0.960143218483576,2.5,0.6123724356957945,1.375,0.960143218483576,4,1,2,1.118033988749895,1.455944879300869,1.5811388300841898,2.2702847075210473,2.5,0.7682212795973759,0.8759303892108464,0.9399630388781336,0.969311119650593,0.9881164689548824
1.1666666666666667,1.0671873729054748,2.25,0.9464847243000456,1.0833333333333333,0.8858454843945541,6,2,3,0.0,1.266123775561495,2.5,2.5,3.5355339059327378,0.7682212795973759,0.81285710265496,0.9312427797057534,0.9821517645694176,1.0
1.0,0.9128709291752769,2.1666666666666665,0.8975274678557508,1.1666666666666667,0.8498365855987975,6,2,2,0.0,1.266123775561495,1.5811388300841898,2.5,3.5355339059327378,0.7682212795973759,0.8574929257125441,0.9486832980505138,0.9821517645694176,1.0
0.5,0.5477225575051661,1.9,0.9695359714832659,1.4,0.8602325267042628,5,2,2,0.0,1.2135254915624212,1.5811388300841898,1.8027756377319946,2.9154759474226504,0.8944271909999159,0.9486832980505138,0.9486832980505138,0.9899494936611665,1.0
0.6,0.9695359714832658,1.9,1.1575836902790226,1.3,1.0295630140987,5,3,2,0.0,2.0615528128088303,2.2807764064044154,2.5,3.5355339059327378,0.7682212795973759,0.7958793176144555,0.9805806756909202,0.9951451689227301,1.0
0.5,0.7071067811865476,2.3333333333333335,0.6236095644623235,1.8333333333333333,0.8498365855987975,3,2,1,1.5,1.540569415042095,1.5811388300841898,1.6919572339080922,1.8027756377319946,0.8574929257125441,0.8574929257125441,0.8574929257125441,0.928746462856272,1.0
0.16666666666666666,0.23570226039551584,1.6666666666666667,1.0274023338281628,1.5,1.0801234497346435,3,2,1,1.118033988749895,1.3495864094170424,1.5811388300841898,2.040569415042095,2.5,0.9486832980505138,0.9486832980505138,0.9486832980505138,0.9743416490252569,1.0
0.0,0.0,1.75,1.25,1.75,1.25,2,2,1,2.5,2.5,2.5,2.5,2.5,1.0,1.0,1.0,1.0,1.0
1.6666666666666667,1.1785113019775793,3.0,0.0,1.3333333333333333,1.1785113019775793,3,1,3,0.0,1.25,2.5,2.5,2.5,0.7682212795973759,0.7682212795973759,0.7682212795973759,0.884110639798688,1.0
1.0,0.7071067811865476,2.6666666666666665,0.23570226039551584,1.6666666666666667,0.9428090415820634,3,1,1,0.0,0.7905694150420949,1.5811388300841898,1.5811388300841898,1.5811388300841898,0.8574929257125441,0.8574929257125441,0.8574929257125441,0.9287464628562719,0.9999999999999998
0.3333333333333333,0.23570226039551584,2.0,0.7071067811865476,1.6666666666666667,0.9428090415820634,3,1,1,0.0,0.7905694150420949,1.5811388300841898,1.5811388300841898,1.5811388300841898,0.9486832980505138,0.9486832980505138,0.9486832980505138,0.9743416490252569,1.0
0.0,0.0,1.3333333333333333,1.1785113019775793,1.3333333333333333,1.1785113019775793,3,3,1,0.0,1.25,2.5,2.5,2.5,1.0,1.0,1.0,1.0,1.0
0.0,0.0,3.0,0.0,3.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
1.25,1.25,3.0,0.0,1.75,1.25,2,1,2,2.5,2.5,2.5,2.5,2.5,0.7682212795973759,0.7682212795973759,0.7682212795973759,0.7682212795973759,0.7682212795973759
1.625,1.0231690964840563,3.0,0.0,1.375,1.0231690964840563,4,1,4,0.0,1.0,1.25,2.25,2.5,0.7682212795973759,0.7997727574480108,0.933922179666746,0.973417168333576,1.0
1.2,0.8717797887081347,2.8,0.24494897427831783,1.6,0.8602325267042626,5,1,3,0.5,1.0,1.118033988749895,1.5608541225631423,2.5,0.7682212795973759,0.8827468714992498,0.9532528664162848,0.9787897988515841,0.9970544855015815
1.0714285714285714,1.0151907431108498,2.5,0.6546536707079771,1.4285714285714286,0.9035079029052513,7,2,4,0.0,1.118033988749895,1.5811388300841898,2.5,2.9154759474226504,0.7682212795973759,0.8574929257125441,0.9312427797057534,0.9863939238321437,1.0
0.75,0.9013878188659973,2.0625,1.0135796712641785,1.3125,0.998044963916957,8,4,3,0.0,1.3401686689672951,1.5811388300841898,2.5,3.5355339059327378,0.7682212795973759,0.8574929257125441,0.9486832980505138,0.9910873517161618,1.0
0.7142857142857143,0.880630571852711,2.142857142857143,0.9147320339189784,1.4285714285714286,1.0151907431108496,7,3,3,0.0,1.4142135623730951,1.5811388300841898,2.5,3.5355339059327378,0.7682212795973759,0.8574929257125441,0.9486832980505138,0.9761870601839526,1.0
0.6428571428571429,0.9147320339189784,2.0,1.0690449676496976,1.3571428571428572,1.0594569267279519,7,4,3,0.0,1.4142135623730951,2.5,2.5,3.5355339059327378,0.7682212795973759,0.8574929257125441,0.9486832980505138,1.0,1.0
0.4,0.5830951894845301,2.1,0.9695359714832659,1.7,1.077032961426901,5,3,2,0.0,1.455944879300869,1.5811388300841898,2.2702847075210473,2.5,0.8574929257125441,0.8802905187970365,0.9486832980505138,0.9940467650459881,1.0
0.6,0.9695359714832659,2.2,1.0295630140987,1.6,1.1575836902790226,5,3,3,0.0,1.5811388300841898,2.5,2.5,3.5355339059327378,0.7682212795973759,0.8089766546244702,0.9486832980505138,0.9871708245126285,1.0
0.375,0.649519052838329,2.25,1.0307764064044151,1.875,1.1388041973930374,4,3,2,0.0,1.5811388300841898,2.040569415042095,2.5,2.5,0.8574929257125441,0.8574929257125441,0.928746462856272,1.0,1.0
1.1,1.1575836902790226,2.6,0.58309518948453,1.5,1.0488088481701516,5,2,3,0.0,1.2338101990834687,2.5,2.5,2.5495097567963922,0.7682212795973759,0.7682212795973759,0.9312427797057534,0.9486832980505138,1.0
1.1428571428571428,1.0594569267279519,2.2857142857142856,0.880630571852711,1.1428571428571428,0.8329931278350429,7,3,3,0.0,1.118033988749895,1.8027756377319946,2.5,3.5355339059327378,0.7682212795973759,0.7682212795973759,0.8574929257125441,0.9881164689548824,1.0
0.6666666666666666,0.6236095644623235,2.0,0.9128709291752769,1.3333333333333333,0.7993052538854533,6,2,2,0.0,1.266123775561495,1.5811388300841898,1.8027756377319946,2.9154759474226504,0.8574929257125441,0.9215552445252149,0.9486832980505138,0.9899494936611665,1.0
0.5833333333333334,0.8858454843945541,1.9166666666666667,1.1334558757279536,1.3333333333333333,1.0274023338281628,6,3,3,0.0,1.3090169943749475,2.5,2.524754878398196,3.5355339059327378,0.7682212795973759,0.897128624526344,0.9486832980505138,0.9870784445806065,1.0
0.375,0.649519052838329,2.25,1.0307764064044151,1.875,1.1388041973930374,4,3,2,0.0,1.5811388300841898,2.040569415042095,2.5,2.5,0.8574929257125441,0.8574929257125441,0.928746462856272,1.0,1.0
0.16666666666666666,0.23570226039551584,2.3333333333333335,0.6236095644623235,2.1666666666666665,0.8498365855987975,3,2,1,0.5,0.8090169943749475,1.118033988749895,1.3495864094170424,1.5811388300841898,0.9486832980505138,0.9486832980505138,0.9486832980505138,0.9743416490252569,1.0
1.0,1.224744871391589,2.2,1.0295630140987,1.2,0.9797958971132713,5,3,3,0.0,1.75,2.5,2.9154759474226504,3.5355339059327378,0.7682212795973759,0.7682212795973759,0.7682212795973759,1.0,1.0
0.75,0.75,2.125,0.960143218483576,1.375,0.960143218483576,4,2,1,0.0,1.5811388300841898,2.040569415042095,2.5,2.5,0.8574929257125441,0.8574929257125441,0.8574929257125441,0.9643732314281358,1.0
0.3333333333333333,0.23570226039551584,2.0,0.7071067811865476,1.6666666666666667,0.9428090415820634,3,1,1,0.0,0.7905694150420949,1.5811388300841898,1.5811388300841898,1.5811388300841898,0.9486832980505138,0.9486832980505138,0.9486832980505138,0.9743416490252569,1.0
0.625,1.0825317547305484,1.75,1.25,1.125,1.0825317547305484,4,3,2,0.0,2.5,2.5,3.2766504294495533,3.5355339059327378,0.7682212795973759,0.7682212795973759,0.884110639798688,1.0,1.0
0.75,0.75,3.0,0.0,2.25,0.75,2,1,2,1.5,1.5,1.5,1.5,1.5,0.8944271909999159,0.8944271909999159,0.8944271909999159,0.8944271909999159,0.8944271909999159
0.25,0.25,3.0,0.0,2.75,0.25,2,1,2,0.5,0.5,0.5,0.5,0.5,0.9863939238321437,0.9863939238321437,0.9863939238321437,0.9863939238321437,0.9863939238321437
0.0,0.0,2.75,0.25,2.75,0.25,2,2,1,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0
1.25,1.25,2.625,0.649519052838329,1.375,1.0231690964840563,4,2,3,0.0,1.75,2.5,2.811606960566988,2.9154759474226504,0.7682212795973759,0.7682212795973759,0.7682212795973759,0.942055319899344,1.0
1.1,0.9695359714832659,2.3,0.9273618495495703,1.2,0.9273618495495703,5,2,2,0.0,1.2338101990834687,2.040569415042095,2.5,3.5355339059327378,0.7682212795973759,0.8574929257125441,0.8574929257125441,0.9881164689548824,1.0
0.625,0.5448623679425842,2.125,0.649519052838329,1.5,0.8660254037844386,4,1,1,0.0,1.4142135623730951,1.4976761962286425,1.5811388300841898,1.5811388300841898,0.8574929257125441,0.9486832980505138,0.9624351791172332,0.9761870601839526,1.0
0.9166666666666666,1.1334558757279536,1.9166666666666667,1.1334558757279536,1.0,0.9128709291752769,6,3,3,0.0,1.3495864094170424,2.5,3.017766952966369,3.5355339059327378,0.7682212795973759,0.7682212795973759,0.9312427797057534,0.9743416490252569,1.0
0.75,0.75,2.25,1.0307764064044151,1.5,0.9354143466934853,4,2,2,0.5,1.5202847075210475,2.040569415042095,2.5,2.9154759474226504,0.8574929257125441,0.866726492034387,0.8944271909999159,0.971397661876165,1.0
0.3333333333333333,0.23570226039551584,2.5,0.7071067811865476,2.1666666666666665,0.8498365855987975,3,1,2,0.5,1.0,1.5,1.540569415042095,1.5811388300841898,0.9486832980505138,0.9675386109413288,0.9863939238321437,0.9870784445806065,0.987762965329069
1.0,1.224744871391589,2.5,1.0,1.5,1.224744871391589,5,3,4,0.0,2.5,2.5,2.5,3.5355339059327378,0.7682212795973759,0.7682212795973759,0.7682212795973759,1.0,1.0
0.75,0.75,2.75,0.25,2.0,1.0,4,2,2,0.0,0.39528470752104744,1.5811388300841898,1.5811388300841898,1.5811388300841898,0.8574929257125441,0.8574929257125441,0.8574929257125441,0.9643732314281358,1.0
0.25,0.25,2.125,0.649519052838329,1.875,0.8926785535678563,4,2,1,0.0,0.6545084971874737,1.118033988749895,1.465362619750616,1.5811388300841898,0.9486832980505138,0.9486832980505138,0.9486832980505138,0.9871708245126285,1.0
0.0,0.0,1.375,1.0231690964840563,1.375,1.0231690964840563,4,4,1,0.0,1.0,1.25,2.25,2.5,1.0,1.0,1.0,1.0,1.0
0.8333333333333334,1.178511301977579,2.1666666666666665,1.178511301977579,1.3333333333333333,1.1785113019775793,3,2,2,2.5,2.5,2.5,3.017766952966369,3.5355339059327378,0.7682212795973759,0.7682212795973759,0.7682212795973759,0.884110639798688,1.0
0.75,0.75,2.75,0.25,2.0,1.0,2,1,1,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,1.5811388300841898,0.8574929257125441,0.8574929257125441,0.8574929257125441,0.8574929257125441,0.8574929257125441
1.375,1.1388041973930374,2.625,0.649519052838329,1.25,1.0307764064044151,4,1,3,0.0,1.8108541225631423,2.5,2.5,2.5,0.7682212795973759,0.8089766546244702,0.9312427797057534,0.9443231684643236,1.0
0.75,0.75,2.125,0.960143218483576,1.375,0.960143218483576,4,2,1,0.0,1.5811388300841898,2.040569415042095,2.5,2.5,0.8574929257125441,0.8574929257125441,0.8574929257125441,0.9643732314281358,1.0
